metric,source_index,architecture,seed,run_label,error,run_mean,run_sample_std,std_above_run_mean,is_ge_outlier_sigma
force_rmse,3628756,L3N5,0,L3N5 s0,1.238049660949663,0.9302972736635371,1.2755249187294415,0.24127508821441135,False
force_rmse,3628756,L3N5,1,L3N5 s1,0.4202663291560787,0.77667101360709,1.0342250207399561,-0.3446103868150615,False
force_rmse,3628756,L3N5,2,L3N5 s2,0.5491360965085785,0.8995919849183872,2.005835693119988,-0.17471814347100892,False
force_rmse,3628756,L3N5,3,L3N5 s3,0.5629741887788193,1.3426306001985093,150.97216563344338,-0.005164239435451142,False
force_rmse,3628756,L3N5,4,L3N5 s4,0.4204559927318906,0.767989277423989,1.1236320753312905,-0.30929455675215756,False
force_rmse,3628756,L3N5,7,L3N5 s7,0.6006665837626869,0.8156407186690648,2.715445565417085,-0.07916716786527021,False
force_rmse,3628756,L3N5,42,L3N5 s42,0.9868042572854676,0.7763728265238862,1.0743564989113195,0.19586741549459466,False
force_rmse,3628756,L3N5,1776,L3N5 s1776,0.6217693045522166,0.8445330250675972,11.79982220048153,-0.018878565857228764,False
force_rmse,3628756,L4N3,7,L4N3 s7,44.28264256791189,0.7753723255357129,1.0564935853803457,41.180818174786396,True
force_rmse,3628756,L4N3,42,L4N3 s42,63.73166246551684,0.809886800124928,2.047969306208862,30.723983740689345,True
force_rmse,3628756,L4N3,101,L4N3 s101,0.8950297186965296,0.8257259389713092,1.1601534754277159,0.059736734141722106,False
force_rmse,3628756,L4N3,202,L4N3 s202,175.72073603355872,0.7987275902263791,1.2491149539856543,140.03675793424316,True
force_rmse,3628756,L4N3,303,L4N3 s303,1.4061693127210952,0.8081150269731313,1.0942569696426558,0.5465391606719823,False
force_rmse,3628756,L4N3,1776,L4N3 s1776,8.9024072875153,0.7893848742178087,1.2645035356073908,6.415974479186005,True
force_rmse,3628756,L4N4,0,L4N4 s0,0.384481997718803,0.6998088506690505,1.0027711299909015,-0.3144554560053086,False
force_rmse,3628756,L4N4,7,L4N4 s7,0.3757448553579591,0.7121068102430937,1.0548637193503148,-0.318867687564701,False
force_rmse,3628756,L4N4,42,L4N4 s42,0.7756624514614237,0.7284919982471453,1.294255059768757,0.03644602573368055,False
force_rmse,3628756,L4N4,1776,L4N4 s1776,0.2249650271727029,0.7028454213925167,2.376875554184212,-0.20105402379125872,False
force_rmse,6164907,L3N4,0,L3N4 s0,0.5727147100324239,0.7487737191471382,1.062059810771518,-0.16577127514769507,False
force_rmse,6164907,L3N4,1,L3N4 s1,0.4514232107191584,0.7759377503699537,2.727832319847768,-0.11896425498357079,False
force_rmse,6164907,L3N4,7,L3N4 s7,0.6933387327843011,0.7593240561979255,1.803635935018513,-0.03658461340921726,False
force_rmse,6164907,L3N4,42,L3N4 s42,0.6301618679413419,3.06855626350397,635.9190477885116,-0.003834441512708969,False
force_rmse,6164907,L3N4,101,L3N4 s101,0.6058674186875841,0.7459622809873312,1.2523542465365345,-0.11186520322599486,False
